wellName,datasetName,DEPTH,DepoFacies,DT,Facies,GR,NPHI,PHIE,RHOB,VCL
,,M,unitless,US/F,unitless,GAPI,frac,V/V,g/cm3,V/V
SVNE-2P,SVNE-2P,2601.3,0,88.9982,-9999,114.301002502441,0.351,0.0001,2.5072,0.8722
SVNE-2P,SVNE-2P,2601.45,0,89.3848,1,117.030799865723,0.3715,0.0001,2.4898,0.9146
SVNE-2P,SVNE-2P,2601.6,0,89.4855,1,119.544898986816,0.3782,0.0006,2.4689,0.9324
SVNE-2P,SVNE-2P,2601.75,0,89.797,1,121.251098632812,0.3674,0.0009,2.4512,0.9175
SVNE-2P,SVNE-2P,2601.9,0,90.2827,1,120.538398742676,0.3635,0.0016,2.4413,0.8994
SVNE-2P,SVNE-2P,2602.05,0,90.4293,1,117.017501831055,0.3715,0.0029,2.4426,0.8766
SVNE-2P,SVNE-2P,2602.2,0,90.2805,1,114.179000854492,0.3724,0.0049,2.4501,0.8555
SVNE-2P,SVNE-2P,2602.35,0,89.9441,1,114.961799621582,0.3688,0.0042,2.4546,0.8618
SVNE-2P,SVNE-2P,2602.5,0,89.7272,1,117.880699157715,0.3728,0.0017,2.4553,0.8972
SVNE-2P,SVNE-2P,2602.65,0,89.672,1,120.55590057373,0.3744,0.0007,2.4549,0.9259
SVNE-2P,SVNE-2P,2602.8,0,89.6492,1,121.958602905273,0.3702,0.0008,2.4533,0.9231
SVNE-2P,SVNE-2P,2602.95,0,89.6754,1,120.802200317383,0.3758,0.0007,2.4493,0.9259
SVNE-2P,SVNE-2P,2603.1,0,89.9667,1,117.26309967041,0.3845,0.0016,2.4447,0.8991
SVNE-2P,SVNE-2P,2603.25,0,90.4978,1,115.524299621582,0.3727,0.004,2.4429,0.8636
SVNE-2P,SVNE-2P,2603.4,0,91.0449,1,117.137802124023,0.3487,0.0057,2.4466,0.8487
SVNE-2P,SVNE-2P,2603.55,0,91.4556,1,118.430397033691,0.3334,0.0064,2.4511,0.8436
SVNE-2P,SVNE-2P,2603.7,0,91.6814,1,118.109596252441,0.3358,0.0064,2.4508,0.8435
SVNE-2P,SVNE-2P,2603.85,0,91.5691,1,118.069000244141,0.3503,0.0041,2.4493,0.8624
SVNE-2P,SVNE-2P,2604,0,90.7402,1,118.403503417969,0.3563,0.0029,2.4522,0.8766
SVNE-2P,SVNE-2P,2604.15,0,89.5792,1,118.380699157715,0.3471,0.0038,2.456,0.8664
SVNE-2P,SVNE-2P,2604.3,0,88.7905,1,118.013000488281,0.3349,0.0063,2.4541,0.8439
SVNE-2P,SVNE-2P,2604.45,0,88.4401,1,115.918800354004,0.3288,0.0128,2.449,0.8102
SVNE-2P,SVNE-2P,2604.6,0,88.4139,1,113.591697692871,0.332,0.0183,2.4491,0.7916
SVNE-2P,SVNE-2P,2604.75,0,88.4683,1,112.994003295898,0.3446,0.0131,2.4559,0.8089
SVNE-2P,SVNE-2P,2604.9,0,88.5679,1,112.946899414062,0.3503,0.0102,2.462,0.8214
SVNE-2P,SVNE-2P,2605.05,0,88.669,1,112.838996887207,0.3478,0.0111,2.4629,0.8175
SVNE-2P,SVNE-2P,2605.2,0,89.0258,1,113.342796325684,0.3381,0.0133,2.462,0.8081
SVNE-2P,SVNE-2P,2605.35,0,89.6343,1,114.833396911621,0.3307,0.0126,2.4602,0.8111
SVNE-2P,SVNE-2P,2605.5,0,90.1875,1,116.378997802734,0.3253,0.0114,2.4564,0.8158
SVNE-2P,SVNE-2P,2605.65,0,90.289,1,118.730400085449,0.3236,0.0082,2.45,0.8318
SVNE-2P,SVNE-2P,2605.8,0,89.9011,1,121.402900695801,0.3338,0.0037,2.4477,0.8671
SVNE-2P,SVNE-2P,2605.95,0,89.3863,1,121.847702026367,0.3532,0.0016,2.4532,0.899
SVNE-2P,SVNE-2P,2606.1,0,89.0306,1,119.905097961426,0.371,0.0009,2.4618,0.9201
SVNE-2P,SVNE-2P,2606.25,0,88.8446,1,118.450798034668,0.3759,0.0009,2.4692,0.9185
SVNE-2P,SVNE-2P,2606.4,0,88.8216,1,118.500297546387,0.3638,0.0006,2.4747,0.9063
SVNE-2P,SVNE-2P,2606.55,0,89.0267,1,118.571502685547,0.3474,0.001,2.4757,0.8845
SVNE-2P,SVNE-2P,2606.7,0,89.5462,1,118.528099060059,0.34,0.0036,2.4691,0.8683
SVNE-2P,SVNE-2P,2606.85,0,90.2088,1,119.253997802734,0.3455,0.0033,2.4552,0.8722
SVNE-2P,SVNE-2P,2607,0,90.7812,1,120.141899108887,0.3575,0.0023,2.4394,0.8854
SVNE-2P,SVNE-2P,2607.15,0,91.2324,1,121.076400756836,0.3709,0.0014,2.4284,0.9041
SVNE-2P,SVNE-2P,2607.3,0,91.5911,1,121.353401184082,0.3851,0.0009,2.424,0.9207
SVNE-2P,SVNE-2P,2607.45,0,91.9204,1,119.379898071289,0.3919,0.001,2.4271,0.9166
SVNE-2P,SVNE-2P,2607.6,0,92.1544,1,115.246002197266,0.3971,0.002,2.437,0.8906
SVNE-2P,SVNE-2P,2607.75,0,92.1732,1,112.094497680664,0.4169,0.0018,2.4459,0.8943
SVNE-2P,SVNE-2P,2607.9,0,92.0385,1,111.75830078125,0.4341,0.0013,2.4485,0.9076
SVNE-2P,SVNE-2P,2608.05,0,91.9023,1,113.442596435547,0.4149,0.0013,2.4465,0.9054
SVNE-2P,SVNE-2P,2608.2,0,91.8222,1,115.399101257324,0.3897,0.0023,2.4414,0.8852
SVNE-2P,SVNE-2P,2608.35,0,91.8298,1,116.935096740723,0.3839,0.0022,2.436,0.888
SVNE-2P,SVNE-2P,2608.5,0,91.9894,1,118.038101196289,0.3732,0.0025,2.4348,0.8829
SVNE-2P,SVNE-2P,2608.65,0,92.4507,1,117.893699645996,0.3529,0.0051,2.436,0.8537
SVNE-2P,SVNE-2P,2608.8,0,93.1431,1,116.074798583984,0.3449,0.0095,2.4369,0.8249
SVNE-2P,SVNE-2P,2608.95,0,93.8244,1,114.744300842285,0.3537,0.0097,2.4365,0.8237
SVNE-2P,SVNE-2P,2609.1,0,94.6468,1,114.894401550293,0.3591,0.0088,2.4311,0.8285
SVNE-2P,SVNE-2P,2609.25,0,95.6903,1,114.607200622559,0.3595,0.0112,2.4192,0.8167
SVNE-2P,SVNE-2P,2609.4,0,96.7797,1,112.363700866699,0.3658,0.0183,2.4044,0.7913
SVNE-2P,SVNE-2P,2609.55,0,97.697,1,108.805999755859,0.3759,0.032,2.391,0.7593
SVNE-2P,SVNE-2P,2609.7,0,98.4032,1,106.295196533203,0.3862,0.0408,2.3852,0.7441
SVNE-2P,SVNE-2P,2609.85,0,98.7353,1,105.77490234375,0.3882,0.0419,2.386,0.7424
SVNE-2P,SVNE-2P,2610,0,99.5546,1,105.37629699707,0.3791,0.0485,2.3949,0.7326
SVNE-2P,SVNE-2P,2610.15,0,99.5205,1,104.563301086426,0.3564,0.072,2.4061,0.7013
SVNE-2P,SVNE-2P,2610.3,0,98.476,1,103.966102600098,0.3421,0.071,2.4088,0.6773
SVNE-2P,SVNE-2P,2610.45,0,96.6409,1,102.802803039551,0.3448,0.0774,2.4022,0.6642
SVNE-2P,SVNE-2P,2610.6,0,94.8937,1,100.503898620605,0.3519,0.0887,2.3937,0.6444
SVNE-2P,SVNE-2P,2610.75,0,93.3467,1,99.7181015014648,0.3523,0.0935,2.3884,0.6329
SVNE-2P,SVNE-2P,2610.9,0,92.5941,1,100.663101196289,0.3553,0.0897,2.3915,0.6491
SVNE-2P,SVNE-2P,2611.05,0,92.7851,1,101.152397155762,0.3787,0.0807,2.4012,0.6949
SVNE-2P,SVNE-2P,2611.2,0,93.5998,1,102.85009765625,0.4163,0.0273,2.4058,0.7688
SVNE-2P,SVNE-2P,2611.35,0,94.3096,1,107.451301574707,0.4312,0.0085,2.3987,0.8302
SVNE-2P,SVNE-2P,2611.5,0,94.5739,1,111.824798583984,0.4085,0.0077,2.3902,0.835
SVNE-2P,SVNE-2P,2611.65,0,94.6091,1,113.441703796387,0.3873,0.0102,2.3904,0.8213
SVNE-2P,SVNE-2P,2611.8,0,94.3321,1,114.533897399902,0.3935,0.0062,2.3953,0.8449
SVNE-2P,SVNE-2P,2611.95,0,94.4121,1,116.045700073242,0.4098,0.0024,2.3975,0.8849
SVNE-2P,SVNE-2P,2612.1,0,94.6926,1,115.695999145508,0.4134,0.0023,2.3974,0.8864
SVNE-2P,SVNE-2P,2612.25,0,94.7495,1,113.504699707031,0.425,0.0026,2.3968,0.8805
SVNE-2P,SVNE-2P,2612.4,0,94.6274,1,112.516502380371,0.4426,0.0017,2.3988,0.8971
SVNE-2P,SVNE-2P,2612.55,0,94.2389,1,113.124198913574,0.4141,0.0035,2.4062,0.8688
SVNE-2P,SVNE-2P,2612.7,0,94.0399,1,112.888298034668,0.3644,0.0144,2.4162,0.804
SVNE-2P,SVNE-2P,2612.85,0,94.2313,1,111.195999145508,0.3488,0.0278,2.4196,0.7677
SVNE-2P,SVNE-2P,2613,0,95.0875,1,110.516799926758,0.3597,0.0257,2.4147,0.7725
SVNE-2P,SVNE-2P,2613.15,0,95.4589,1,112.251899719238,0.362,0.0191,2.4097,0.789
SVNE-2P,SVNE-2P,2613.3,0,95.1287,1,114.723999023438,0.3539,0.0152,2.4086,0.8014
SVNE-2P,SVNE-2P,2613.45,0,94.9147,1,114.851303100586,0.3565,0.0143,2.4061,0.8044
SVNE-2P,SVNE-2P,2613.6,0,95.6469,1,112.875602722168,0.3653,0.0181,2.3998,0.792
SVNE-2P,SVNE-2P,2613.75,0,96.8193,1,111.462997436523,0.3757,0.0187,2.397,0.7904
SVNE-2P,SVNE-2P,2613.9,0,97.9855,1,112.148597717285,0.3967,0.0085,2.4013,0.8304
SVNE-2P,SVNE-2P,2614.05,0,98.4584,1,112.890197753906,0.406,0.005,2.4058,0.8546
SVNE-2P,SVNE-2P,2614.2,0,98.381,1,111.329696655273,0.3803,0.015,2.4051,0.8021
SVNE-2P,SVNE-2P,2614.35,0,97.6747,1,107.735397338867,0.3613,0.0448,2.4036,0.738
SVNE-2P,SVNE-2P,2614.5,0,97.2208,1,105.39769744873,0.3751,0.0456,2.4068,0.7367
SVNE-2P,SVNE-2P,2614.65,0,97.226,1,105.57080078125,0.3868,0.033,2.4098,0.7574
SVNE-2P,SVNE-2P,2614.8,0,97.6444,1,108.407699584961,0.4057,0.0115,2.4134,0.8155
SVNE-2P,SVNE-2P,2614.95,0,98.6161,1,112.387496948242,0.4133,0.0041,2.4097,0.8631
SVNE-2P,SVNE-2P,2615.1,0,99.4182,1,114.38939666748,0.3989,0.0044,2.4059,0.8596
SVNE-2P,SVNE-2P,2615.25,0,99.5416,1,112.897399902344,0.3701,0.0135,2.4104,0.8075
SVNE-2P,SVNE-2P,2615.4,0,99.0551,1,108.947898864746,0.3589,0.0319,2.4196,0.7596
SVNE-2P,SVNE-2P,2615.55,0,98.3746,1,105.926300048828,0.3852,0.0267,2.4241,0.7702
SVNE-2P,SVNE-2P,2615.7,0,97.8586,1,106.347396850586,0.4356,0.0066,2.4189,0.8416
SVNE-2P,SVNE-2P,2615.85,0,97.6657,1,108.706298828125,0.4827,0.0029,2.4059,0.8771
SVNE-2P,SVNE-2P,2616,0,98.1347,1,111.250396728516,0.4949,0.0015,2.3919,0.9025
SVNE-2P,SVNE-2P,2616.15,0,98.9178,1,114.378997802734,0.4732,0.0006,2.3817,0.9338
SVNE-2P,SVNE-2P,2616.3,0,99.4073,1,118.305198669434,0.4489,0.0003,2.3803,0.9491
SVNE-2P,SVNE-2P,2616.45,0,99.5118,1,119.804298400879,0.4293,0.0004,2.3869,0.9416
SVNE-2P,SVNE-2P,2616.6,0,99.1925,1,117.262496948242,0.4122,0.0016,2.396,0.8993
SVNE-2P,SVNE-2P,2616.75,0,98.8292,1,114.422798156738,0.407,0.0037,2.4,0.8667
SVNE-2P,SVNE-2P,2616.9,0,98.7858,1,114.272102355957,0.4056,0.0042,2.3978,0.8615
SVNE-2P,SVNE-2P,2617.05,0,99.037,1,114.346801757812,0.3915,0.0071,2.3935,0.8388
SVNE-2P,SVNE-2P,2617.2,0,99.4647,1,112.399696350098,0.389,0.0121,2.3902,0.8131
SVNE-2P,SVNE-2P,2617.35,0,99.9284,1,110.115097045898,0.4121,0.0099,2.3899,0.8228
SVNE-2P,SVNE-2P,2617.5,0,100.1783,1,108.908096313477,0.4302,0.0073,2.3914,0.8375
SVNE-2P,SVNE-2P,2617.65,0,100.467,1,109.835800170898,0.4102,0.0108,2.3914,0.8185
SVNE-2P,SVNE-2P,2617.8,0,100.7362,1,112.090698242188,0.3787,0.0175,2.3881,0.7938
SVNE-2P,SVNE-2P,2617.95,0,100.4357,1,112.575798034668,0.3611,0.0283,2.3794,0.7667
SVNE-2P,SVNE-2P,2618.1,0,99.6393,1,110.853797912598,0.3609,0.0437,2.3674,0.7396
SVNE-2P,SVNE-2P,2618.25,0,98.7677,1,110.109802246094,0.3643,0.049,2.3611,0.7319
SVNE-2P,SVNE-2P,2618.4,0,98.2779,1,111.312599182129,0.3582,0.0447,2.3646,0.7381
SVNE-2P,SVNE-2P,2618.55,0,98.0278,1,112.163101196289,0.3462,0.0465,2.3719,0.7354
SVNE-2P,SVNE-2P,2618.7,0,97.619,1,111.821998596191,0.3465,0.0448,2.3788,0.738
SVNE-2P,SVNE-2P,2618.85,0,96.9847,1,111.775199890137,0.3582,0.0316,2.3862,0.76
SVNE-2P,SVNE-2P,2619,0,96.2737,1,112.531196594238,0.367,0.0207,2.392,0.7847
SVNE-2P,SVNE-2P,2619.15,0,95.6607,1,113.306900024414,0.3738,0.0145,2.3939,0.8036
SVNE-2P,SVNE-2P,2619.3,0,95.3911,1,113.662200927734,0.3774,0.0122,2.3944,0.8127
SVNE-2P,SVNE-2P,2619.45,0,95.1206,1,114.373901367188,0.3803,0.0092,2.3975,0.8264
SVNE-2P,SVNE-2P,2619.6,0,94.6229,1,114.930801391602,0.3749,0.0088,2.4027,0.8285
SVNE-2P,SVNE-2P,2619.75,0,94.0175,1,114.45189666748,0.3658,0.0121,2.4052,0.8128
SVNE-2P,SVNE-2P,2619.9,0,92.9976,1,112.255599975586,0.3526,0.0265,2.4034,0.7707
SVNE-2P,SVNE-2P,2620.05,0,92.5506,1,107.981002807617,0.3397,0.0684,2.4005,0.7074
SVNE-2P,SVNE-2P,2620.2,0,93.1105,1,104.267799377441,0.3433,0.0756,2.4002,0.6751
SVNE-2P,SVNE-2P,2620.35,0,94.9652,1,103.613899230957,0.3628,0.0779,2.4009,0.6967
SVNE-2P,SVNE-2P,2620.5,0,97.6041,1,105.041397094727,0.3788,0.0488,2.3991,0.7322
SVNE-2P,SVNE-2P,2620.65,0,99.4166,1,106.73999786377,0.3934,0.0284,2.3948,0.7664
SVNE-2P,SVNE-2P,2620.8,0,100.7774,1,107.802299499512,0.4093,0.0174,2.3881,0.7942
SVNE-2P,SVNE-2P,2620.95,0,101.6085,1,106.889801025391,0.391,0.0358,2.3796,0.7523
SVNE-2P,SVNE-2P,2621.1,0,102.148,1,104.315101623535,0.3479,0.0908,2.3749,0.6618
SVNE-2P,SVNE-2P,2621.25,0,102.1484,1,101.540199279785,0.331,0.0964,2.3764,0.6113
SVNE-2P,SVNE-2P,2621.4,0,101.5142,1,98.4742965698242,0.3346,0.1007,2.3793,0.5881
SVNE-2P,SVNE-2P,2621.55,0,100.5664,1,95.8722991943359,0.327,0.1072,2.3782,0.5504
SVNE-2P,SVNE-2P,2621.7,0,99.9336,1,94.9680023193359,0.3153,0.1118,2.3743,0.5216
SVNE-2P,SVNE-2P,2621.85,0,99.856,1,95.3638000488281,0.3179,0.1119,2.3726,0.5279
SVNE-2P,SVNE-2P,2622,0,99.9735,1,96.5235977172852,0.3261,0.1092,2.3725,0.5511
SVNE-2P,SVNE-2P,2622.15,0,99.5124,1,98.0250015258789,0.3312,0.1071,2.3704,0.5716
SVNE-2P,SVNE-2P,2622.3,0,98.8997,1,98.8424987792969,0.3349,0.1071,2.3673,0.5825
SVNE-2P,SVNE-2P,2622.45,0,98.1925,1,99.0143966674805,0.331,0.1062,2.3685,0.5797
SVNE-2P,SVNE-2P,2622.6,0,97.4405,1,99.3498992919922,0.3215,0.1019,2.3753,0.5751
SVNE-2P,SVNE-2P,2622.75,0,96.603,1,99.161003112793,0.3146,0.0977,2.3834,0.5699
SVNE-2P,SVNE-2P,2622.9,0,96.1531,1,98.3871002197266,0.3114,0.0968,2.3877,0.5611
SVNE-2P,SVNE-2P,2623.05,0,96.4777,1,98.3620986938477,0.3057,0.097,2.3878,0.5528
SVNE-2P,SVNE-2P,2623.2,0,96.5136,1,99.192497253418,0.3007,0.0966,2.3857,0.5524
SVNE-2P,SVNE-2P,2623.35,0,96.8824,1,99.5651016235352,0.3065,0.0958,2.3855,0.5641
SVNE-2P,SVNE-2P,2623.5,0,96.7139,1,99.9036026000977,0.3203,0.0923,2.3894,0.5902
SVNE-2P,SVNE-2P,2623.65,0,96.4688,1,100.927101135254,0.3274,0.0882,2.3923,0.6128
SVNE-2P,SVNE-2P,2623.8,0,96.5224,1,101.979301452637,0.3318,0.0874,2.3897,0.6275
SVNE-2P,SVNE-2P,2623.95,0,96.6727,1,103.032997131348,0.3432,0.0878,2.3845,0.65
SVNE-2P,SVNE-2P,2624.1,0,96.6887,1,103.483901977539,0.3489,0.088,2.382,0.6606
SVNE-2P,SVNE-2P,2624.25,0,96.6021,1,103.281799316406,0.3587,0.0903,2.3777,0.669
SVNE-2P,SVNE-2P,2624.4,0,96.379,1,102.606201171875,0.3769,0.0889,2.3762,0.6868
SVNE-2P,SVNE-2P,2624.55,0,95.8623,1,103.870796203613,0.3918,0.0557,2.3793,0.723
SVNE-2P,SVNE-2P,2624.7,0,95.2355,1,106.120697021484,0.366,0.064,2.3841,0.7129
SVNE-2P,SVNE-2P,2624.85,0,94.8127,1,107.789001464844,0.3243,0.0787,2.3857,0.6718
SVNE-2P,SVNE-2P,2625,0,94.9721,1,109.658500671387,0.3139,0.0758,2.3827,0.6733
SVNE-2P,SVNE-2P,2625.15,0,95.4936,1,111.055397033691,0.3389,0.0575,2.3803,0.7208
SVNE-2P,SVNE-2P,2625.3,0,96.6108,1,110.404502868652,0.3703,0.0317,2.3819,0.76
SVNE-2P,SVNE-2P,2625.45,0,97.8222,1,108.765602111816,0.3865,0.027,2.3855,0.7695
SVNE-2P,SVNE-2P,2625.6,0,98.499,1,108.133697509766,0.3951,0.0238,2.3873,0.7768
SVNE-2P,SVNE-2P,2625.75,0,99.0872,1,108.54940032959,0.3906,0.0241,2.3891,0.776
SVNE-2P,SVNE-2P,2625.9,0,99.8484,1,109.637397766113,0.37,0.0316,2.3922,0.7602
SVNE-2P,SVNE-2P,2626.05,0,100.5493,1,110.176498413086,0.3513,0.0435,2.3932,0.7399
SVNE-2P,SVNE-2P,2626.2,0,100.589,1,109.494102478027,0.3465,0.0553,2.3897,0.7235
SVNE-2P,SVNE-2P,2626.35,0,99.9252,1,108.334899902344,0.3549,0.0582,2.3848,0.7198
SVNE-2P,SVNE-2P,2626.5,0,98.8723,1,108.19270324707,0.3785,0.0366,2.3838,0.751
SVNE-2P,SVNE-2P,2626.65,0,98.0442,1,108.389801025391,0.4139,0.0137,2.388,0.8065
SVNE-2P,SVNE-2P,2626.8,0,97.276,1,106.938102722168,0.4393,0.0083,2.3923,0.8314
SVNE-2P,SVNE-2P,2626.95,0,97.4071,1,104.914497375488,0.4315,0.0159,2.3909,0.799
SVNE-2P,SVNE-2P,2627.1,0,98.5339,1,104.745796203613,0.4116,0.0291,2.3859,0.7651
SVNE-2P,SVNE-2P,2627.25,0,99.7883,1,105.4208984375,0.4021,0.035,2.3802,0.7539
SVNE-2P,SVNE-2P,2627.4,0,100.7731,1,105.292900085449,0.3947,0.043,2.3785,0.7407
SVNE-2P,SVNE-2P,2627.55,0,101.0888,1,105.370597839355,0.3737,0.0592,2.387,0.7186
SVNE-2P,SVNE-2P,2627.7,0,100.2123,1,106.36060333252,0.3505,0.0688,2.4017,0.7074
SVNE-2P,SVNE-2P,2627.85,0,97.6666,1,108.245796203613,0.3391,0.0575,2.4149,0.7207
SVNE-2P,SVNE-2P,2628,0,93.6929,1,110.403503417969,0.3286,0.0435,2.4304,0.7399
SVNE-2P,SVNE-2P,2628.15,0,89.4863,1,110.238800048828,0.3056,0.0294,2.4595,0.729
SVNE-2P,SVNE-2P,2628.3,0,86.1942,1,105.67259979248,0.2853,0.0179,2.4959,0.6838
SVNE-2P,SVNE-2P,2628.45,0,84.3814,1,98.6185989379883,0.28,0.0279,2.5147,0.6208
SVNE-2P,SVNE-2P,2628.6,0,83.7241,1,95.5885009765625,0.2853,0.0427,2.5048,0.5901
SVNE-2P,SVNE-2P,2628.75,0,83.814,1,101.666397094727,0.2962,0.0354,2.4827,0.6486
SVNE-2P,SVNE-2P,2628.9,0,84.1323,1,107.152397155762,0.3039,0.0268,2.4746,0.7079
SVNE-2P,SVNE-2P,2629.05,0,84.3804,1,117.361701965332,0.3143,0.0091,2.4695,0.8206
SVNE-2P,SVNE-2P,2629.2,0,84.3297,1,122.046096801758,0.303,0.0009,2.473,0.8438
SVNE-2P,SVNE-2P,2629.35,0,84.2068,1,122.386497497559,0.2859,0.0001,2.4744,0.8207
SVNE-2P,SVNE-2P,2629.5,0,84.3975,1,121.800399780273,0.2861,0.0009,2.4732,0.82
SVNE-2P,SVNE-2P,2629.65,0,84.4385,1,120.900199890137,0.2972,0.0001,2.4755,0.8366
SVNE-2P,SVNE-2P,2629.8,0,84.4031,-9999,118.674003601074,0.3012,0.0001,2.4827,0.8257
SVNE-2P,SVNE-2P,2629.95,0,84.3889,-9999,116.780197143555,0.2977,0.0001,2.4902,0.8079
SVNE-2P,SVNE-2P,2630.1,0,84.6175,-9999,118.474601745605,0.2958,0.0001,2.4937,0.8249
SVNE-2P,SVNE-2P,2630.25,0,85.075,-9999,121.85359954834,0.3011,0.0001,2.4916,0.856
SVNE-2P,SVNE-2P,2630.4,0,85.6766,-9999,122.219902038574,0.3151,0.0001,2.49,0.8746
SVNE-2P,SVNE-2P,2630.55,0,86.4118,-9999,119.381896972656,0.3334,0.0001,2.4995,0.8919
SVNE-2P,SVNE-2P,2630.7,0,87.0534,-9999,116.08390045166,0.3528,0.0001,2.5126,0.8969
SVNE-2P,SVNE-2P,2630.85,0,87.838,1,114.534698486328,0.3753,0.0001,2.5039,0.9063
SVNE-2P,SVNE-2P,2631,0,88.6715,1,115.855102539062,0.3916,0.0009,2.473,0.9178
SVNE-2P,SVNE-2P,2631.15,0,89.5925,1,118.875503540039,0.3837,0.0009,2.4488,0.9174
SVNE-2P,SVNE-2P,2631.3,0,90.1019,1,121.42610168457,0.3661,0.0011,2.4472,0.9124
SVNE-2P,SVNE-2P,2631.45,0,90.4798,1,121.390800476074,0.3672,0.0008,2.4584,0.923
SVNE-2P,SVNE-2P,2631.6,0,90.3982,1,119.619400024414,0.384,0.0005,2.4653,0.9385
SVNE-2P,SVNE-2P,2631.75,0,90.5567,1,117.802398681641,0.3888,0.0007,2.4643,0.9263
SVNE-2P,SVNE-2P,2631.9,0,90.5355,1,117.118598937988,0.3685,0.0022,2.4605,0.8877
SVNE-2P,SVNE-2P,2632.05,0,91.0512,1,115.559196472168,0.3462,0.0076,2.4542,0.8355
SVNE-2P,SVNE-2P,2632.2,0,91.8948,1,112.508003234863,0.3513,0.0142,2.445,0.8048
SVNE-2P,SVNE-2P,2632.35,0,92.905,1,110.651100158691,0.3862,0.0089,2.4353,0.8279
SVNE-2P,SVNE-2P,2632.5,0,94.9586,1,112.219200134277,0.4172,0.0024,2.4308,0.8838
SVNE-2P,SVNE-2P,2632.65,0,97.3642,1,114.424797058105,0.4189,0.0012,2.4336,0.9106
SVNE-2P,SVNE-2P,2632.8,0,100.2972,1,114.444999694824,0.4098,0.0016,2.4364,0.9001
SVNE-2P,SVNE-2P,2632.95,0,102.1876,1,113.477798461914,0.4081,0.0024,2.4318,0.8843
SVNE-2P,SVNE-2P,2633.1,0,102.9697,1,112.48210144043,0.4025,0.0043,2.425,0.861
SVNE-2P,SVNE-2P,2633.25,0,102.9757,1,112.314300537109,0.3847,0.008,2.424,0.8333
SVNE-2P,SVNE-2P,2633.4,0,102.3652,1,113.481201171875,0.3698,0.009,2.4288,0.8277
SVNE-2P,SVNE-2P,2633.55,0,101.4142,1,115.159301757812,0.3701,0.0054,2.4366,0.8512
SVNE-2P,SVNE-2P,2633.7,0,100.9264,1,116.039596557617,0.3751,0.0034,2.4411,0.8707
SVNE-2P,SVNE-2P,2633.85,0,100.066,1,119.013000488281,0.3897,0.0007,2.4491,0.9275
SVNE-2P,SVNE-2P,2634,0,99.529,1,123.054000854492,0.409,0.0001,2.4504,0.9758
SVNE-2P,SVNE-2P,2634.15,0,99.1437,1,124.94709777832,0.4116,0.0001,2.4431,0.9736
SVNE-2P,SVNE-2P,2634.3,0,98.609,1,124.424301147461,0.3863,0.0006,2.438,0.9337
SVNE-2P,SVNE-2P,2634.45,0,97.9129,1,124.052101135254,0.3681,0.0011,2.4432,0.9121
SVNE-2P,SVNE-2P,2634.6,0,96.575,1,123.709999084473,0.3698,0.0003,2.457,0.9544
SVNE-2P,SVNE-2P,2634.75,0,93.8502,1,122.451400756836,0.3522,0.0001,2.4802,0.9435
SVNE-2P,SVNE-2P,2634.9,0,89.4126,-9999,121.06600189209,0.2941,0.0001,2.5183,0.9316
SVNE-2P,SVNE-2P,2635.05,0,83.2787,-9999,116.856796264648,0.2263,0.0001,2.5617,0.8361
SVNE-2P,SVNE-2P,2635.2,0,77.561,-9999,106.063903808594,0.1794,0.0001,2.5822,0.6711
SVNE-2P,SVNE-2P,2635.35,0,74.4329,1,92.1260986328125,0.1563,0.0001,2.5677,0.4871
SVNE-2P,SVNE-2P,2635.5,0,73.9331,1,82.0406036376953,0.1516,0.0323,2.531,0.3482
SVNE-2P,SVNE-2P,2635.65,0,75.1373,1,78.956298828125,0.1632,0.0646,2.4902,0.2982
SVNE-2P,SVNE-2P,2635.8,0,77.2128,1,81.0833969116211,0.1884,0.0797,2.4564,0.3288
SVNE-2P,SVNE-2P,2635.95,0,79.319,1,85.7114028930664,0.2161,0.0818,2.4348,0.4002
SVNE-2P,SVNE-2P,2636.1,0,80.4415,1,91.3240966796875,0.2322,0.0737,2.4266,0.472
SVNE-2P,SVNE-2P,2636.25,0,80.4759,1,97.402702331543,0.2384,0.0627,2.4243,0.5343
SVNE-2P,SVNE-2P,2636.4,0,80.2486,1,101.875099182129,0.2379,0.0596,2.4185,0.5652
SVNE-2P,SVNE-2P,2636.55,0,80.268,1,102.454803466797,0.238,0.0651,2.4083,0.5586
SVNE-2P,SVNE-2P,2636.7,0,80.2408,1,101.61499786377,0.2453,0.0716,2.3986,0.555
SVNE-2P,SVNE-2P,2636.85,0,80.0193,1,102.409103393555,0.2539,0.0714,2.3952,0.5755
SVNE-2P,SVNE-2P,2637,0,79.6005,1,104.739700317383,0.2507,0.0621,2.4049,0.6003
SVNE-2P,SVNE-2P,2637.15,0,79.4043,1,106.874900817871,0.2403,0.0507,2.4219,0.6171
SVNE-2P,SVNE-2P,2637.3,0,79.7054,1,108.077301025391,0.2274,0.0457,2.4279,0.6081
SVNE-2P,SVNE-2P,2637.45,0,80.3156,1,108.215896606445,0.2171,0.0547,2.4163,0.5749
SVNE-2P,SVNE-2P,2637.6,0,80.9157,1,107.234703063965,0.2151,0.0662,2.402,0.5459
SVNE-2P,SVNE-2P,2637.75,0,81.3634,1,104.461196899414,0.2193,0.0711,2.3985,0.5265
SVNE-2P,SVNE-2P,2637.9,0,81.6216,1,100.354400634766,0.2226,0.0718,2.4063,0.5068
