wellName,datasetName,DEPT,DT,FACIES_2010_New,GR,NPHI,PHIE,RHOB,VCL
,,m,us/ft,unitless,gAPI,V/V,V/V,g/cm3,V/V
15_1-SD-3X,LQC,1746,97.652000427,-9999,142.44619751,0.351000011,0,2.371999979,1.1778000593
15_1-SD-3X,LQC,1746.125,97.756500244,-9999,135.78120422,0.3425000012,0,2.364000082,1.0825999975
15_1-SD-3X,LQC,1746.25,97.861000061,-9999,129.10929871,0.3339999914,0,2.3559999466,1
15_1-SD-3X,LQC,1746.375,96.964996338,-9999,144.05409241,0.3420000076,0,2.4300000668,1
15_1-SD-3X,LQC,1746.5,96.707000732,-9999,157.33850098,0.349999994,0,2.4630000591,1
15_1-SD-3X,LQC,1746.625,96.867996216,-9999,130.43310547,0.3889999986,0,2.4670000076,1
15_1-SD-3X,LQC,1746.75,98.501998901,-9999,146.32389832,0.3470000029,0,2.4619998932,1
15_1-SD-3X,LQC,1746.875,98.364997864,-9999,139.58030701,0.3389999866,0,2.4570000172,1
15_1-SD-3X,LQC,1747,98.227996826,-9999,132.84060669,0.3310000002,0,2.4519999027,1
15_1-SD-3X,LQC,1747.125,96.06300354,-9999,140.50320435,0.4639999866,0,2.4590001106,1
15_1-SD-3X,LQC,1747.25,96.083000183,-9999,158.71760559,0.3720000088,0,2.4470000267,1
15_1-SD-3X,LQC,1747.375,95.373001099,-9999,143.69749451,0.3889999986,0,2.4330000877,1
15_1-SD-3X,LQC,1747.5,94.898498535,-9999,149.78039551,0.3914999962,0,2.440500021,1
15_1-SD-3X,LQC,1747.625,94.424003601,-9999,155.86090088,0.3939999938,0,2.4479999542,1
15_1-SD-3X,LQC,1747.75,94.424003601,-9999,156.24630737,0.3389999866,0,2.4570000172,1
15_1-SD-3X,LQC,1747.875,95.948997498,-9999,145.13830566,0.3490000069,0,2.4649999142,1
15_1-SD-3X,LQC,1748,95.615997314,-9999,152.21069336,0.4379999936,0,2.4479999542,1
15_1-SD-3X,LQC,1748.125,91.832000732,-9999,153.43249512,0.4140000045,0,2.4509999752,1
15_1-SD-3X,LQC,1748.25,97.18800354,-9999,151.19290161,0.4140000045,0,2.4544999599,1
15_1-SD-3X,LQC,1748.375,102.54399872,-9999,148.95379639,0.4140000045,0,2.4579999447,1
15_1-SD-3X,LQC,1748.5,104.68599701,-9999,156.91369629,0.4300000072,0,2.4549999237,1
15_1-SD-3X,LQC,1748.625,108.07700348,-9999,140.50500488,0.4160000086,0,2.4370000362,1
15_1-SD-3X,LQC,1748.75,109.37400055,-9999,150.16090393,0.4189999998,0,2.4219999313,1
15_1-SD-3X,LQC,1748.875,109.32150269,-9999,155.46760559,0.4345000088,0,2.4159998894,1
