wellName,datasetName,DEPTH,DT,Electro_Facies,GR,NPHI,PHIE,RHOB,VCL
,,M,us/ft,unitless,gAPI,V/V,V/V,g/cm3,V/V
SVNE-3XP_raw,SVNE-3XP,2025.15,93.875,-9999,77.5391,0.2601,0.0545,2.4247,0.6195
SVNE-3XP_raw,SVNE-3XP,2025.3,93.4736,-9999,75.9167,0.2639,0.0712,2.4107,0.5738
SVNE-3XP_raw,SVNE-3XP,2025.45,93.302,-9999,73.3165,0.2662,0.0873,2.4078,0.5068
SVNE-3XP_raw,SVNE-3XP,2025.6,93.3988,-9999,71.0676,0.2583,0.0928,2.4167,0.4544
SVNE-3XP_raw,SVNE-3XP,2025.75,93.6174,-9999,69.6485,0.252,0.0941,2.4259,0.4237
SVNE-3XP_raw,SVNE-3XP,2025.9,93.9008,-9999,69.5151,0.2571,0.0951,2.4295,0.4209
SVNE-3XP_raw,SVNE-3XP,2026.05,94.1005,-9999,70.2579,0.2659,0.0953,2.4272,0.4367
SVNE-3XP_raw,SVNE-3XP,2026.2,94.0909,-9999,70.8367,0.2648,0.096,2.4169,0.4493
SVNE-3XP_raw,SVNE-3XP,2026.35,93.9975,-9999,69.9932,0.2534,0.1033,2.3993,0.431
SVNE-3XP_raw,SVNE-3XP,2026.5,93.996,-9999,67.1576,0.2412,0.119,2.382,0.3741
SVNE-3XP_raw,SVNE-3XP,2026.65,94.2087,-9999,63.6282,0.2364,0.1344,2.3745,0.3119
SVNE-3XP_raw,SVNE-3XP,2026.8,94.4417,-9999,60.8076,0.2427,0.1454,2.3775,0.2684
SVNE-3XP_raw,SVNE-3XP,2026.95,94.5078,-9999,59.3924,0.2621,0.1584,2.3775,0.2484
SVNE-3XP_raw,SVNE-3XP,2027.1,94.3132,-9999,60.0932,0.2826,0.1693,2.3687,0.2582
SVNE-3XP_raw,SVNE-3XP,2027.25,94.0111,-9999,63.0043,0.2825,0.1572,2.3648,0.3019
SVNE-3XP_raw,SVNE-3XP,2027.4,93.8084,-9999,66.6248,0.2634,0.1314,2.3747,0.3641
SVNE-3XP_raw,SVNE-3XP,2027.55,93.647,-9999,69.7982,0.2496,0.1067,2.39,0.4269
SVNE-3XP_raw,SVNE-3XP,2027.7,93.384,-9999,70.5115,0.2542,0.1011,2.3993,0.4422
SVNE-3XP_raw,SVNE-3XP,2027.85,93.2072,-9999,67.5816,0.2661,0.1192,2.3978,0.3822
SVNE-3XP_raw,SVNE-3XP,2028,93.3752,-9999,63.3704,0.2613,0.138,2.3893,0.3078
SVNE-3XP_raw,SVNE-3XP,2028.15,93.738,-9999,61.3366,0.2447,0.1429,2.3812,0.2762
SVNE-3XP_raw,SVNE-3XP,2028.3,93.9864,-9999,62.104,0.2447,0.1422,2.3759,0.2878
SVNE-3XP_raw,SVNE-3XP,2028.45,93.8755,-9999,64.1114,0.2626,0.1407,2.376,0.3199
SVNE-3XP_raw,SVNE-3XP,2028.6,93.4383,-9999,66.1301,0.2732,0.1322,2.3862,0.3551
SVNE-3XP_raw,SVNE-3XP,2028.75,92.9431,-9999,67.4984,0.2717,0.1195,2.4027,0.3806
SVNE-3XP_raw,SVNE-3XP,2028.9,92.695,-9999,67.6334,0.2743,0.1183,2.4094,0.3832
SVNE-3XP_raw,SVNE-3XP,2029.05,92.3492,-9999,67.4673,0.2945,0.13,2.4151,0.38
SVNE-3XP_raw,SVNE-3XP,2029.2,91.8772,-9999,68.2951,0.316,0.1371,2.4168,0.3961
SVNE-3XP_raw,SVNE-3XP,2029.35,91.8441,-9999,70.197,0.3062,0.1183,2.4238,0.4354
SVNE-3XP_raw,SVNE-3XP,2029.5,92.4059,-9999,71.9515,0.2902,0.0953,2.4328,0.4744
SVNE-3XP_raw,SVNE-3XP,2029.65,94.0661,-9999,73.076,0.2934,0.0889,2.4343,0.501
SVNE-3XP_raw,SVNE-3XP,2029.8,96.0794,-9999,73.7587,0.307,0.0929,2.4296,0.5177
SVNE-3XP_raw,SVNE-3XP,2029.95,98.2745,-9999,73.9199,0.3178,0.0989,2.4253,0.5217
SVNE-3XP_raw,SVNE-3XP,2030.1,99.699,-9999,74.0497,0.3241,0.1023,2.4212,0.525
SVNE-3XP_raw,SVNE-3XP,2030.25,100.9737,-9999,74.2168,0.3334,0.1071,2.4169,0.5292
SVNE-3XP_raw,SVNE-3XP,2030.4,101.6168,-9999,74.3068,0.3523,0.1161,2.4182,0.5315
SVNE-3XP_raw,SVNE-3XP,2030.55,101.7224,-9999,74.092,0.3627,0.1213,2.4266,0.5261
SVNE-3XP_raw,SVNE-3XP,2030.7,101.1681,-9999,73.504,0.3485,0.1167,2.434,0.5114
SVNE-3XP_raw,SVNE-3XP,2030.85,100.6424,-9999,72.9925,0.3319,0.1116,2.4338,0.499
SVNE-3XP_raw,SVNE-3XP,2031,100.0963,-9999,72.7528,0.3287,0.1125,2.4293,0.4932
SVNE-3XP_raw,SVNE-3XP,2031.15,99.9115,-9999,73.3535,0.3357,0.1125,2.4269,0.5077
SVNE-3XP_raw,SVNE-3XP,2031.3,99.9359,-9999,74.8951,0.3468,0.1067,2.4276,0.5466
SVNE-3XP_raw,SVNE-3XP,2031.45,100.1954,-9999,76.8264,0.3419,0.0885,2.4288,0.599
SVNE-3XP_raw,SVNE-3XP,2031.6,100.6577,-9999,78.1441,0.3366,0.0748,2.4282,0.6373
SVNE-3XP_raw,SVNE-3XP,2031.75,100.7412,-9999,77.731,0.3506,0.0862,2.4255,0.6251
SVNE-3XP_raw,SVNE-3XP,2031.9,100.7034,-9999,75.8521,0.3566,0.1054,2.4225,0.5721
SVNE-3XP_raw,SVNE-3XP,2032.05,100.5014,-9999,75.5391,0.3352,0.097,2.4212,0.5637
SVNE-3XP_raw,SVNE-3XP,2032.2,99.9751,-9999,77.1836,0.3159,0.0744,2.4209,0.6092
SVNE-3XP_raw,SVNE-3XP,2032.35,99.6862,-9999,78.0151,0.3124,0.0677,2.4222,0.6334
SVNE-3XP_raw,SVNE-3XP,2032.5,99.5301,-9999,77.5903,0.3147,0.0686,2.428,0.6209
SVNE-3XP_raw,SVNE-3XP,2032.65,99.6218,-9999,77.6735,0.3279,0.0725,2.4348,0.6234
SVNE-3XP_raw,SVNE-3XP,2032.8,99.6811,-9999,78.1717,0.3509,0.0807,2.4338,0.6381
SVNE-3XP_raw,SVNE-3XP,2032.95,99.8663,-9999,77.401,0.37,0.0988,2.4249,0.6155
SVNE-3XP_raw,SVNE-3XP,2033.1,100.039,-9999,75.5695,0.3619,0.1112,2.4186,0.5645
SVNE-3XP_raw,SVNE-3XP,2033.25,100.2353,-9999,74.8437,0.339,0.1052,2.4177,0.5453
SVNE-3XP_raw,SVNE-3XP,2033.4,100.2594,-9999,75.9923,0.3293,0.0913,2.4167,0.5759
SVNE-3XP_raw,SVNE-3XP,2033.55,100.2699,-9999,76.4259,0.3331,0.0901,2.4162,0.5878
SVNE-3XP_raw,SVNE-3XP,2033.7,100.2914,-9999,76.5296,0.3466,0.0954,2.4198,0.5907
SVNE-3XP_raw,SVNE-3XP,2033.85,100.2269,-9999,76.6678,0.3557,0.0965,2.4309,0.5946
SVNE-3XP_raw,SVNE-3XP,2034,100.0853,-9999,76.9274,0.361,0.0945,2.4425,0.6019
SVNE-3XP_raw,SVNE-3XP,2034.15,99.968,-9999,76.148,0.368,0.1036,2.4467,0.5802
SVNE-3XP_raw,SVNE-3XP,2034.3,99.7425,-9999,74.6786,0.3793,0.1199,2.4422,0.541
SVNE-3XP_raw,SVNE-3XP,2034.45,99.3154,-9999,73.5991,0.3788,0.1298,2.4358,0.5138
SVNE-3XP_raw,SVNE-3XP,2034.6,98.7426,-9999,73.2347,0.3486,0.1192,2.4317,0.5048
SVNE-3XP_raw,SVNE-3XP,2034.75,97.965,-9999,73.956,0.3164,0.0975,2.4263,0.5226
SVNE-3XP_raw,SVNE-3XP,2034.9,97.039,-9999,76.4123,0.3101,0.0781,2.4193,0.5874
SVNE-3XP_raw,SVNE-3XP,2035.05,96.0511,-9999,80.4601,0.3105,0.0543,2.4167,0.7097
SVNE-3XP_raw,SVNE-3XP,2035.2,95.107,-9999,83.4991,0.2987,0.0114,2.4195,0.816
SVNE-3XP_raw,SVNE-3XP,2035.35,94.3738,-9999,84.0218,0.2869,0.0076,2.4268,0.8356
SVNE-3XP_raw,SVNE-3XP,2035.5,93.8339,-9999,82.8282,0.2845,0.0183,2.4402,0.7913
SVNE-3XP_raw,SVNE-3XP,2035.65,93.4166,-9999,81.027,0.2895,0.0255,2.4585,0.7285
SVNE-3XP_raw,SVNE-3XP,2035.8,93.2063,-9999,79.4725,0.3107,0.0375,2.4737,0.678
SVNE-3XP_raw,SVNE-3XP,2035.95,93.2775,-9999,77.8026,0.3464,0.0724,2.4779,0.6272
SVNE-3XP_raw,SVNE-3XP,2036.1,93.5867,-9999,76.5591,0.3603,0.0914,2.472,0.5915
SVNE-3XP_raw,SVNE-3XP,2036.25,94.0268,-9999,76.9964,0.353,0.0852,2.4655,0.6039
SVNE-3XP_raw,SVNE-3XP,2036.4,94.6345,-9999,79.0208,0.3509,0.0665,2.4644,0.6639
SVNE-3XP_raw,SVNE-3XP,2036.55,95.323,-9999,80.0114,0.3448,0.0539,2.465,0.6951
SVNE-3XP_raw,SVNE-3XP,2036.7,95.9769,-9999,78.6026,0.3235,0.0555,2.4632,0.6511
SVNE-3XP_raw,SVNE-3XP,2036.85,96.5913,-9999,75.7632,0.3195,0.0786,2.4581,0.5697
SVNE-3XP_raw,SVNE-3XP,2037,97.1887,-9999,74.8955,0.3586,0.1083,2.4492,0.5467
SVNE-3XP_raw,SVNE-3XP,2037.15,97.7113,-9999,78.0622,0.394,0.0975,2.4395,0.6348
SVNE-3XP_raw,SVNE-3XP,2037.3,97.9972,-9999,83.3152,0.3548,0.0131,2.4334,0.8091
SVNE-3XP_raw,SVNE-3XP,2037.45,97.9234,-9999,87.7,0.3128,0.0001,2.4317,0.9866
SVNE-3XP_raw,SVNE-3XP,2037.6,97.3593,-9999,89.7057,0.3126,0.0001,2.4322,1
SVNE-3XP_raw,SVNE-3XP,2037.75,96.304,-9999,88.8302,0.3237,0.0001,2.4358,1
SVNE-3XP_raw,SVNE-3XP,2037.9,94.9839,-9999,86.148,0.3143,0.0009,2.4451,0.9201
SVNE-3XP_raw,SVNE-3XP,2038.05,93.5363,-9999,83.2155,0.2913,0.014,2.4535,0.8055
SVNE-3XP_raw,SVNE-3XP,2038.2,91.9007,-9999,80.654,0.2707,0.0268,2.4492,0.7161
SVNE-3XP_raw,SVNE-3XP,2038.35,91.0508,-9999,79.6619,0.2627,0.0338,2.4428,0.684
SVNE-3XP_raw,SVNE-3XP,2038.5,89.8062,-9999,79.5605,0.2504,0.0357,2.4324,0.6807
SVNE-3XP_raw,SVNE-3XP,2038.65,88.6456,-9999,82.7111,0.242,0.0001,2.432,0.7871
SVNE-3XP_raw,SVNE-3XP,2038.8,88.0561,-9999,86.9737,0.2368,0.0001,2.434,0.955
SVNE-3XP_raw,SVNE-3XP,2038.95,87.8703,-9999,88.9214,0.2375,0.0001,2.4295,1
SVNE-3XP_raw,SVNE-3XP,2039.1,88.492,-9999,87.8498,0.243,0.0001,2.4231,0.9933
SVNE-3XP_raw,SVNE-3XP,2039.25,89.8503,-9999,87.0229,0.2552,0.0001,2.4212,0.9571
SVNE-3XP_raw,SVNE-3XP,2039.4,92.3767,-9999,87.973,0.2838,0.0001,2.419,0.9988
SVNE-3XP_raw,SVNE-3XP,2039.55,96.1585,-9999,88.2055,0.33,0.0001,2.4063,1
SVNE-3XP_raw,SVNE-3XP,2039.7,100.3673,-9999,86.2637,0.3787,0.0007,2.3867,0.9249
SVNE-3XP_raw,SVNE-3XP,2039.85,104.2189,-9999,82.9237,0.4178,0.0172,2.3739,0.7948
SVNE-3XP_raw,SVNE-3XP,2040,106.4603,-9999,78.3741,0.4446,0.129,2.3722,0.6442
SVNE-3XP_raw,SVNE-3XP,2040.15,107.7474,-9999,73.7877,0.4445,0.1589,2.3756,0.5184
SVNE-3XP_raw,SVNE-3XP,2040.3,107.7179,-9999,73.0458,0.4491,0.1617,2.379,0.5002
SVNE-3XP_raw,SVNE-3XP,2040.45,107.2167,-9999,75.8476,0.4667,0.1415,2.3834,0.572
SVNE-3XP_raw,SVNE-3XP,2040.6,106.5679,-9999,77.6688,0.4518,0.1252,2.3902,0.6232
SVNE-3XP_raw,SVNE-3XP,2040.75,106.1769,-9999,76.2784,0.4107,0.1325,2.3955,0.5837
SVNE-3XP_raw,SVNE-3XP,2040.9,105.4691,-9999,75.0429,0.3831,0.1307,2.397,0.5505
SVNE-3XP_raw,SVNE-3XP,2041.05,104.7791,-9999,77.4799,0.3746,0.1073,2.3963,0.6177
SVNE-3XP_raw,SVNE-3XP,2041.2,104.5473,-9999,82.8579,0.3716,0.018,2.3953,0.7924
SVNE-3XP_raw,SVNE-3XP,2041.35,104.3592,-9999,87.2758,0.3814,0.0001,2.3972,0.968
SVNE-3XP_raw,SVNE-3XP,2041.5,104.1816,-9999,87.2155,0.4188,0.0002,2.4047,0.9654
SVNE-3XP_raw,SVNE-3XP,2041.65,103.6832,-9999,83.2519,0.4548,0.0137,2.4154,0.8068
SVNE-3XP_raw,SVNE-3XP,2041.8,102.9505,-9999,78.7915,0.4518,0.0983,2.4269,0.6568
SVNE-3XP_raw,SVNE-3XP,2041.95,102.2103,-9999,77.5173,0.4385,0.1038,2.435,0.6188
SVNE-3XP_raw,SVNE-3XP,2042.1,101.3915,-9999,79.8449,0.4262,0.0858,2.4338,0.6898
SVNE-3XP_raw,SVNE-3XP,2042.25,100.7112,-9999,81.5724,0.3984,0.039,2.4276,0.7471
SVNE-3XP_raw,SVNE-3XP,2042.4,100.1645,-9999,80.2992,0.3728,0.0715,2.4262,0.7045
SVNE-3XP_raw,SVNE-3XP,2042.55,99.8089,-9999,79.3335,0.3613,0.0764,2.4306,0.6736
SVNE-3XP_raw,SVNE-3XP,2042.7,99.8024,-9999,80.0641,0.3481,0.0621,2.4345,0.6968
SVNE-3XP_raw,SVNE-3XP,2042.85,99.9364,-9999,79.6798,0.3409,0.0625,2.4319,0.6845
SVNE-3XP_raw,SVNE-3XP,2043,100.2175,-9999,78.6342,0.3453,0.0759,2.4251,0.652
SVNE-3XP_raw,SVNE-3XP,2043.15,100.3236,-9999,78.4737,0.3468,0.0785,2.423,0.6472
SVNE-3XP_raw,SVNE-3XP,2043.3,100.5916,-9999,79.1732,0.3441,0.0707,2.4244,0.6686
SVNE-3XP_raw,SVNE-3XP,2043.45,100.8541,-9999,80.4139,0.3506,0.0614,2.4298,0.7082
SVNE-3XP_raw,SVNE-3XP,2043.6,100.8046,-9999,81.0033,0.367,0.0521,2.436,0.7277
SVNE-3XP_raw,SVNE-3XP,2043.75,100.4908,-9999,79.9723,0.3667,0.0704,2.443,0.6939
SVNE-3XP_raw,SVNE-3XP,2043.9,99.852,-9999,78.3021,0.3561,0.0793,2.4469,0.642
SVNE-3XP_raw,SVNE-3XP,2044.05,99.518,-9999,78.0518,0.365,0.0868,2.4429,0.6345
SVNE-3XP_raw,SVNE-3XP,2044.2,99.5103,-9999,78.7611,0.3846,0.0922,2.433,0.6559
SVNE-3XP_raw,SVNE-3XP,2044.35,99.296,-9999,79.0712,0.3836,0.0909,2.4244,0.6654
SVNE-3XP_raw,SVNE-3XP,2044.5,99.0213,-9999,78.2558,0.3648,0.0896,2.4225,0.6406
SVNE-3XP_raw,SVNE-3XP,2044.65,98.7826,-9999,77.0155,0.3617,0.0982,2.4239,0.6044
SVNE-3XP_raw,SVNE-3XP,2044.8,98.6473,-9999,76.7218,0.3833,0.1114,2.4235,0.5961
SVNE-3XP_raw,SVNE-3XP,2044.95,98.4277,-9999,77.0915,0.3906,0.1117,2.4237,0.6066
SVNE-3XP_raw,SVNE-3XP,2045.1,98.2153,-9999,76.5776,0.3567,0.0988,2.426,0.5921
SVNE-3XP_raw,SVNE-3XP,2045.25,98.1175,-9999,74.9671,0.3231,0.0938,2.4258,0.5485
SVNE-3XP_raw,SVNE-3XP,2045.4,98.0324,-9999,74.4527,0.3195,0.0966,2.4219,0.5352
SVNE-3XP_raw,SVNE-3XP,2045.55,97.8475,-9999,75.6088,0.3379,0.0989,2.417,0.5655
SVNE-3XP_raw,SVNE-3XP,2045.7,97.5262,-9999,76.8259,0.3492,0.0959,2.4135,0.599
SVNE-3XP_raw,SVNE-3XP,2045.85,96.9347,-9999,76.5105,0.3333,0.0896,2.4158,0.5902
SVNE-3XP_raw,SVNE-3XP,2046,96.0011,-9999,74.0458,0.307,0.0914,2.427,0.5249
SVNE-3XP_raw,SVNE-3XP,2046.15,94.7963,-9999,69.4175,0.2851,0.107,2.4429,0.4189
SVNE-3XP_raw,SVNE-3XP,2046.3,93.263,-9999,64.6324,0.2702,0.1234,2.454,0.3287
SVNE-3XP_raw,SVNE-3XP,2046.45,91.9381,-9999,62.3586,0.269,0.1342,2.4533,0.2917
SVNE-3XP_raw,SVNE-3XP,2046.6,91.4394,-9999,64.1689,0.2808,0.1341,2.4439,0.3209
SVNE-3XP_raw,SVNE-3XP,2046.75,91.8009,-9999,68.7701,0.2913,0.1161,2.4357,0.4056
SVNE-3XP_raw,SVNE-3XP,2046.9,92.7077,-9999,74.0599,0.2902,0.0802,2.4337,0.5252
SVNE-3XP_raw,SVNE-3XP,2047.05,93.4761,-9999,78.5782,0.2919,0.0533,2.434,0.6503
SVNE-3XP_raw,SVNE-3XP,2047.2,93.8644,-9999,80.6028,0.3044,0.0453,2.4307,0.7144
SVNE-3XP_raw,SVNE-3XP,2047.35,94.0522,-9999,79.5406,0.3173,0.0578,2.4254,0.6801
SVNE-3XP_raw,SVNE-3XP,2047.5,94.1454,-9999,77.324,0.319,0.0729,2.4242,0.6132
SVNE-3XP_raw,SVNE-3XP,2047.65,94.056,-9999,76.8192,0.3121,0.0727,2.4276,0.5988
SVNE-3XP_raw,SVNE-3XP,2047.8,93.9635,-9999,77.4571,0.3093,0.0672,2.4293,0.6171
SVNE-3XP_raw,SVNE-3XP,2047.95,93.754,-9999,79.0824,0.31,0.0568,2.4301,0.6658
SVNE-3XP_raw,SVNE-3XP,2048.1,93.3679,-9999,79.3045,0.3046,0.0543,2.4292,0.6727
SVNE-3XP_raw,SVNE-3XP,2048.25,93.2904,-9999,78.128,0.2845,0.056,2.4294,0.6368
SVNE-3XP_raw,SVNE-3XP,2048.4,92.8346,-9999,76.6046,0.2723,0.0608,2.4312,0.5928
SVNE-3XP_raw,SVNE-3XP,2048.55,93.0465,-9999,75.1621,0.2911,0.0737,2.4346,0.5536
SVNE-3XP_raw,SVNE-3XP,2048.7,93.1446,-9999,74.3315,0.3209,0.0946,2.4385,0.5321
SVNE-3XP_raw,SVNE-3XP,2048.85,93.3243,-9999,73.3391,0.3262,0.1044,2.441,0.5074
SVNE-3XP_raw,SVNE-3XP,2049,93.1286,-9999,71.2524,0.315,0.1128,2.441,0.4585
SVNE-3XP_raw,SVNE-3XP,2049.15,92.9057,-9999,69.084,0.3052,0.1217,2.4384,0.412
SVNE-3XP_raw,SVNE-3XP,2049.3,92.5646,-9999,68.3051,0.2965,0.1229,2.4312,0.3963
SVNE-3XP_raw,SVNE-3XP,2049.45,92.059,-9999,69.331,0.3011,0.1212,2.4219,0.4171
SVNE-3XP_raw,SVNE-3XP,2049.6,91.6392,-9999,70.1346,0.3107,0.1226,2.4172,0.434
SVNE-3XP_raw,SVNE-3XP,2049.75,91.498,-9999,68.3332,0.2986,0.1268,2.4173,0.3969
SVNE-3XP_raw,SVNE-3XP,2049.9,91.7438,-9999,65.5228,0.2767,0.1297,2.4177,0.3442
SVNE-3XP_raw,SVNE-3XP,2050.05,92.143,-9999,65.1194,0.2733,0.1289,2.422,0.3371
SVNE-3XP_raw,SVNE-3XP,2050.2,92.1966,-9999,66.2888,0.2794,0.1237,2.4346,0.3579
SVNE-3XP_raw,SVNE-3XP,2050.35,91.8069,-9999,66.751,0.2748,0.1155,2.4494,0.3665
SVNE-3XP_raw,SVNE-3XP,2050.5,90.8869,-9999,66.925,0.2615,0.1045,2.4589,0.3697
SVNE-3XP_raw,SVNE-3XP,2050.65,90.0443,-9999,67.0308,0.2524,0.0964,2.4682,0.3717
SVNE-3XP_raw,SVNE-3XP,2050.8,89.2472,-9999,65.8428,0.246,0.0971,2.4792,0.3499
SVNE-3XP_raw,SVNE-3XP,2050.95,88.8456,-9999,64.6259,0.2421,0.1011,2.4797,0.3286
SVNE-3XP_raw,SVNE-3XP,2051.1,88.5375,-9999,65.6037,0.2426,0.0988,2.4647,0.3456
SVNE-3XP_raw,SVNE-3XP,2051.25,88.3945,-9999,67.5152,0.2478,0.0946,2.4467,0.3809
SVNE-3XP_raw,SVNE-3XP,2051.4,88.2699,-9999,68.4143,0.256,0.0987,2.4321,0.3985
SVNE-3XP_raw,SVNE-3XP,2051.55,88.5998,-9999,67.9566,0.2591,0.1061,2.4207,0.3895
SVNE-3XP_raw,SVNE-3XP,2051.7,88.3834,-9999,65.6179,0.2541,0.117,2.4141,0.3459
SVNE-3XP_raw,SVNE-3XP,2051.85,88.0971,-9999,62.3699,0.2488,0.1294,2.4124,0.2919
SVNE-3XP_raw,SVNE-3XP,2052,87.9085,-9999,60.7762,0.2472,0.1354,2.4142,0.268
SVNE-3XP_raw,SVNE-3XP,2052.15,87.7692,-9999,61.5972,0.2444,0.1288,2.4198,0.2801
SVNE-3XP_raw,SVNE-3XP,2052.3,88.0742,-9999,63.7253,0.2449,0.1177,2.4258,0.3135
SVNE-3XP_raw,SVNE-3XP,2052.45,88.9978,-9999,67.3395,0.2509,0.1041,2.4263,0.3775
SVNE-3XP_raw,SVNE-3XP,2052.6,89.7337,-9999,69.5918,0.2554,0.0956,2.4251,0.4225
SVNE-3XP_raw,SVNE-3XP,2052.75,91.194,-9999,73.4811,0.2707,0.0807,2.4248,0.5109
SVNE-3XP_raw,SVNE-3XP,2052.9,92.5842,-9999,75.918,0.2967,0.0731,2.4292,0.5739
SVNE-3XP_raw,SVNE-3XP,2053.05,93.7307,-9999,78.403,0.3188,0.0624,2.4326,0.645
SVNE-3XP_raw,SVNE-3XP,2053.2,94.562,-9999,80.5444,0.3263,0.0514,2.43,0.7125
SVNE-3XP_raw,SVNE-3XP,2053.35,95.118,-9999,80.5739,0.3319,0.0549,2.4247,0.7135
SVNE-3XP_raw,SVNE-3XP,2053.5,95.4292,-9999,79.9068,0.3318,0.0601,2.4228,0.6918
SVNE-3XP_raw,SVNE-3XP,2053.65,95.5499,-9999,79.9905,0.3187,0.0546,2.4269,0.6945
SVNE-3XP_raw,SVNE-3XP,2053.8,95.4958,-9999,80.1184,0.3057,0.0467,2.4352,0.6986
SVNE-3XP_raw,SVNE-3XP,2053.95,95.4162,-9999,79.8325,0.3024,0.0446,2.4422,0.6894
SVNE-3XP_raw,SVNE-3XP,2054.1,95.4738,-9999,79.799,0.3102,0.0468,2.4424,0.6883
SVNE-3XP_raw,SVNE-3XP,2054.25,95.6508,-9999,79.7963,0.3239,0.0531,2.436,0.6882
SVNE-3XP_raw,SVNE-3XP,2054.4,95.9501,-9999,78.712,0.3451,0.0744,2.4277,0.6544
SVNE-3XP_raw,SVNE-3XP,2054.55,96.3202,-9999,77.0483,0.3662,0.1007,2.4214,0.6053
SVNE-3XP_raw,SVNE-3XP,2054.7,96.5651,-9999,76.8246,0.3702,0.1047,2.421,0.599
SVNE-3XP_raw,SVNE-3XP,2054.85,96.4354,-9999,77.9198,0.3499,0.0835,2.4284,0.6306
SVNE-3XP_raw,SVNE-3XP,2055,95.7419,-9999,78.9162,0.3269,0.0603,2.4377,0.6607
SVNE-3XP_raw,SVNE-3XP,2055.15,94.6202,-9999,79.3609,0.3117,0.0508,2.4408,0.6745
SVNE-3XP_raw,SVNE-3XP,2055.3,93.5175,-9999,79.2146,0.3101,0.0532,2.4363,0.6699
SVNE-3XP_raw,SVNE-3XP,2055.45,92.9183,-9999,78.599,0.3115,0.061,2.4283,0.651
SVNE-3XP_raw,SVNE-3XP,2055.6,93.1115,-9999,78.5592,0.3087,0.0631,2.4223,0.6497
SVNE-3XP_raw,SVNE-3XP,2055.75,94.1332,-9999,79.6117,0.3063,0.0557,2.4228,0.6824
SVNE-3XP_raw,SVNE-3XP,2055.9,95.6995,-9999,80.1786,0.3055,0.0498,2.4276,0.7005
SVNE-3XP_raw,SVNE-3XP,2056.05,97.485,-9999,79.7062,0.3055,0.0515,2.4305,0.6854
SVNE-3XP_raw,SVNE-3XP,2056.2,99.2973,-9999,79.2742,0.312,0.0558,2.4309,0.6718
SVNE-3XP_raw,SVNE-3XP,2056.35,100.5376,-9999,79.3767,0.3269,0.0593,2.4301,0.675
SVNE-3XP_raw,SVNE-3XP,2056.5,101.2222,-9999,78.4148,0.3497,0.0794,2.4274,0.6454
SVNE-3XP_raw,SVNE-3XP,2056.65,101.6591,-9999,76.106,0.365,0.1073,2.4238,0.579
SVNE-3XP_raw,SVNE-3XP,2056.8,101.8333,-9999,74.236,0.3405,0.1099,2.4204,0.5297
SVNE-3XP_raw,SVNE-3XP,2056.95,101.7331,-9999,74.8538,0.3033,0.0865,2.4168,0.5456
SVNE-3XP_raw,SVNE-3XP,2057.1,101.2756,-9999,77.599,0.2976,0.069,2.4158,0.6212
SVNE-3XP_raw,SVNE-3XP,2057.25,100.5541,-9999,79.5784,0.3189,0.0614,2.4178,0.6813
SVNE-3XP_raw,SVNE-3XP,2057.4,100.1241,-9999,79.8621,0.3286,0.0616,2.4185,0.6903
SVNE-3XP_raw,SVNE-3XP,2057.55,98.7374,-9999,79.9499,0.3273,0.0602,2.4195,0.6932
SVNE-3XP_raw,SVNE-3XP,2057.7,96.7438,-9999,80.7503,0.301,0.0474,2.4227,0.7193
SVNE-3XP_raw,SVNE-3XP,2057.85,94.7791,-9999,81.4088,0.2644,0.0328,2.4254,0.7415
SVNE-3XP_raw,SVNE-3XP,2058,93.0222,-9999,81.1481,0.2402,0.03,2.4209,0.7326
SVNE-3XP_raw,SVNE-3XP,2058.15,92.4619,-9999,81.2014,0.2383,0.0163,2.4137,0.7344
SVNE-3XP_raw,SVNE-3XP,2058.3,90.864,-9999,82.0545,0.2569,0.0297,2.4144,0.7638
SVNE-3XP_raw,SVNE-3XP,2058.45,90.3647,-9999,82.976,0.2907,0.0166,2.4222,0.7967
SVNE-3XP_raw,SVNE-3XP,2058.6,90.6129,-9999,83.1547,0.3307,0.0147,2.4277,0.8032
SVNE-3XP_raw,SVNE-3XP,2058.75,92.2311,-9999,82.6111,0.3512,0.0211,2.4306,0.7835
SVNE-3XP_raw,SVNE-3XP,2058.9,94.5466,-9999,82.0769,0.3467,0.0294,2.4366,0.7646
SVNE-3XP_raw,SVNE-3XP,2059.05,96.8696,-9999,81.3651,0.3464,0.0435,2.4416,0.74
SVNE-3XP_raw,SVNE-3XP,2059.2,98.6947,-9999,80.2191,0.3634,0.0676,2.4377,0.7019
SVNE-3XP_raw,SVNE-3XP,2059.35,99.597,-9999,80.0836,0.3902,0.0781,2.4305,0.6975
SVNE-3XP_raw,SVNE-3XP,2059.5,100.4086,-9999,81.4881,0.4105,0.0408,2.4294,0.7442
SVNE-3XP_raw,SVNE-3XP,2059.65,100.9233,-9999,82.0204,0.4123,0.0303,2.4305,0.7626
SVNE-3XP_raw,SVNE-3XP,2059.8,101.1634,-9999,80.375,0.4067,0.0693,2.4259,0.7069
SVNE-3XP_raw,SVNE-3XP,2059.95,101.1285,-9999,78.1785,0.3954,0.1057,2.4183,0.6383
SVNE-3XP_raw,SVNE-3XP,2060.1,100.7259,-9999,78.0931,0.3671,0.0941,2.4138,0.6357
SVNE-3XP_raw,SVNE-3XP,2060.25,100.2351,-9999,79.9847,0.338,0.0654,2.4131,0.6943
